date,product,category,sales,price,stock,day_of_week,month,week_of_year,is_weekend,lag_7,rolling_mean_7
2022-12-10,Rice,Grocery,105,19.945963901949487,427,5,12,49,1,129.0,97.71428571428571
2022-12-10,Shampoo,Personal Care,126,137.74209389879184,371,5,12,49,1,125.0,107.42857142857143
2022-12-10,Soap,Personal Care,150,50.918263742375615,374,5,12,49,1,132.0,101.42857142857143
2022-12-11,Bread,Bakery,154,176.7909890931472,338,6,12,49,1,114.0,108.57142857142857
2022-12-11,Eggs,Dairy,129,27.76882348360281,474,6,12,49,1,142.0,105.71428571428571
2022-12-11,Milk,Dairy,148,164.3141215856228,247,6,12,49,1,127.0,111.57142857142857
2022-12-11,Rice,Grocery,113,133.33925331786585,276,6,12,49,1,135.0,94.57142857142857
2022-12-11,Shampoo,Personal Care,112,164.27387105425234,424,6,12,49,1,140.0,103.42857142857143
2022-12-11,Soap,Personal Care,147,100.28246454429936,227,6,12,49,1,128.0,104.14285714285714
2022-12-12,Bread,Bakery,102,13.823127152084068,408,0,12,50,0,77.0,112.14285714285714
2022-12-12,Eggs,Dairy,107,112.74546994710316,376,0,12,50,0,76.0,110.14285714285714
2022-12-12,Milk,Dairy,107,23.753985670218967,232,0,12,50,0,92.0,113.71428571428571
2022-12-12,Rice,Grocery,96,11.348341174028564,467,0,12,50,0,91.0,95.28571428571429
2022-12-12,Shampoo,Personal Care,114,175.42757896072095,291,0,12,50,0,114.0,103.42857142857143
2022-12-12,Soap,Personal Care,115,110.95459111495572,488,0,12,50,0,76.0,109.71428571428571
2022-12-13,Bread,Bakery,102,124.32045563788836,429,1,12,50,0,98.0,112.71428571428571
2022-12-13,Eggs,Dairy,121,46.88446638473472,219,1,12,50,0,84.0,115.42857142857143
2022-12-13,Milk,Dairy,102,171.58160265899633,398,1,12,50,0,98.0,114.28571428571429
2022-12-13,Rice,Grocery,94,41.81939320450808,389,1,12,50,0,107.0,93.42857142857143
2022-12-13,Shampoo,Personal Care,104,80.10764640497374,315,1,12,50,0,84.0,106.28571428571429
2022-12-13,Soap,Personal Care,80,71.88342019976344,332,1,12,50,0,73.0,110.71428571428571
2022-12-14,Bread,Bakery,97,120.15005183855668,266,2,12,50,0,104.0,111.71428571428571
2022-12-14,Eggs,Dairy,110,80.05355556075266,282,2,12,50,0,106.0,116.0
2022-12-14,Milk,Dairy,102,55.590291707489946,301,2,12,50,0,95.0,115.28571428571429
2022-12-14,Rice,Grocery,91,128.08638911623598,418,2,12,50,0,86.0,94.14285714285714
2022-12-14,Shampoo,Personal Care,112,57.59175988245506,321,2,12,50,0,100.0,108.0
2022-12-14,Soap,Personal Care,100,168.81879754398605,275,2,12,50,0,103.0,110.28571428571429
2022-12-15,Bread,Bakery,103,181.4830018201611,251,3,12,50,0,122.0,109.0
2022-12-15,Eggs,Dairy,98,124.72258498031314,308,3,12,50,0,111.0,114.14285714285714
2022-12-15,Milk,Dairy,75,144.7341663823281,450,3,12,50,0,114.0,109.71428571428571
2022-12-15,Rice,Grocery,84,165.190740219126,390,3,12,50,0,83.0,94.28571428571429
2022-12-15,Shampoo,Personal Care,89,64.01477492813727,347,3,12,50,0,101.0,106.28571428571429
2022-12-15,Soap,Personal Care,95,197.02117597466784,351,3,12,50,0,87.0,111.42857142857143
2022-12-16,Bread,Bakery,117,39.1999858033769,262,4,12,50,0,73.0,115.28571428571429
2022-12-16,Eggs,Dairy,98,159.1512988795698,213,4,12,50,0,97.0,114.28571428571429
2022-12-16,Milk,Dairy,109,94.68866597154516,339,4,12,50,0,88.0,112.71428571428571
2022-12-16,Rice,Grocery,100,132.74891937835326,325,4,12,50,0,77.0,97.57142857142857
2022-12-16,Shampoo,Personal Care,88,103.1853283798305,343,4,12,50,0,87.0,106.42857142857143
2022-12-16,Soap,Personal Care,83,167.59148538245617,304,4,12,50,0,93.0,110.0
2022-12-17,Bread,Bakery,143,108.8437929295871,371,5,12,50,1,132.0,116.85714285714286
2022-12-17,Eggs,Dairy,133,44.75535593279609,222,5,12,50,1,137.0,113.71428571428571
2022-12-17,Milk,Dairy,136,115.62328324412088,385,5,12,50,1,146.0,111.28571428571429
2022-12-17,Rice,Grocery,132,124.18186704952448,271,5,12,50,1,105.0,101.42857142857143
2022-12-17,Shampoo,Personal Care,137,118.5077008625578,302,5,12,50,1,126.0,108.0
2022-12-17,Soap,Personal Care,115,163.0655748747198,262,5,12,50,1,150.0,105.0
2022-12-18,Bread,Bakery,130,127.53117832370192,214,6,12,50,1,154.0,113.42857142857143
2022-12-18,Eggs,Dairy,117,68.824141566245,428,6,12,50,1,129.0,112.0
2022-12-18,Milk,Dairy,145,97.41218218203672,393,6,12,50,1,148.0,110.85714285714286
2022-12-18,Rice,Grocery,115,185.41251192719344,227,6,12,50,1,113.0,101.71428571428571
2022-12-18,Shampoo,Personal Care,113,48.26582953083861,253,6,12,50,1,112.0,108.14285714285714
2022-12-18,Soap,Personal Care,149,54.960294979301686,440,6,12,50,1,147.0,105.28571428571429
2022-12-19,Bread,Bakery,90,147.55794120478137,236,0,12,51,0,102.0,111.71428571428571
2022-12-19,Eggs,Dairy,94,162.83113868616311,430,0,12,51,0,107.0,110.14285714285714
2022-12-19,Milk,Dairy,99,15.35635468497221,465,0,12,51,0,107.0,109.71428571428571
2022-12-19,Rice,Grocery,101,140.7962452347778,412,0,12,51,0,96.0,102.42857142857143
2022-12-19,Shampoo,Personal Care,104,23.26190213000245,256,0,12,51,0,114.0,106.71428571428571
2022-12-19,Soap,Personal Care,88,111.46686150888476,417,0,12,51,0,115.0,101.42857142857143
2022-12-20,Bread,Bakery,97,110.1579859168443,487,1,12,51,0,102.0,111.0
2022-12-20,Eggs,Dairy,86,157.1077180631275,490,1,12,51,0,121.0,105.14285714285714
2022-12-20,Milk,Dairy,116,152.94368381579815,441,1,12,51,0,102.0,111.71428571428571
2022-12-20,Rice,Grocery,100,174.70249047514255,464,1,12,51,0,94.0,103.28571428571429
2022-12-20,Shampoo,Personal Care,91,24.657431076351592,487,1,12,51,0,104.0,104.85714285714286
2022-12-20,Soap,Personal Care,80,187.3826973032378,362,1,12,51,0,80.0,101.42857142857143
2022-12-21,Bread,Bakery,88,106.62021203697876,470,2,12,51,0,97.0,109.71428571428571
2022-12-21,Eggs,Dairy,103,126.09444819296566,383,2,12,51,0,110.0,104.14285714285714
2022-12-21,Milk,Dairy,97,55.45918392277815,317,2,12,51,0,102.0,111.0
2022-12-21,Rice,Grocery,92,120.38403146000256,225,2,12,51,0,91.0,103.42857142857143
2022-12-21,Shampoo,Personal Care,93,75.79054789160222,348,2,12,51,0,112.0,102.14285714285714
2022-12-21,Soap,Personal Care,104,59.85905552228074,452,2,12,51,0,100.0,102.0
2022-12-22,Bread,Bakery,83,71.69401350907015,267,3,12,51,0,103.0,106.85714285714286
2022-12-22,Eggs,Dairy,82,124.9635381531713,298,3,12,51,0,98.0,101.85714285714286
2022-12-22,Milk,Dairy,116,198.42036667461977,281,3,12,51,0,75.0,116.85714285714286
2022-12-22,Rice,Grocery,86,53.33907180145317,310,3,12,51,0,84.0,103.71428571428571
2022-12-22,Shampoo,Personal Care,90,98.44607664022116,237,3,12,51,0,89.0,102.28571428571429
2022-12-22,Soap,Personal Care,103,43.51826298129837,395,3,12,51,0,95.0,103.14285714285714
2022-12-23,Bread,Bakery,94,187.4576095173973,485,4,12,51,0,117.0,103.57142857142857
2022-12-23,Eggs,Dairy,82,23.5390832031633,205,4,12,51,0,98.0,99.57142857142857
2022-12-23,Milk,Dairy,109,35.74820597654327,337,4,12,51,0,109.0,116.85714285714286
2022-12-23,Rice,Grocery,88,82.8012490262339,449,4,12,51,0,100.0,102.0
2022-12-23,Shampoo,Personal Care,99,189.754367433078,309,4,12,51,0,88.0,103.85714285714286
2022-12-23,Soap,Personal Care,76,29.66745993116489,472,4,12,51,0,83.0,102.14285714285714
2022-12-24,Bread,Bakery,135,30.90336701423328,245,5,12,51,1,143.0,102.42857142857143
2022-12-24,Eggs,Dairy,109,142.21749913001216,469,5,12,51,1,133.0,96.14285714285714
2022-12-24,Milk,Dairy,124,193.9142613862916,479,5,12,51,1,136.0,115.14285714285714
2022-12-24,Rice,Grocery,132,23.897076800873947,302,5,12,51,1,132.0,102.0
2022-12-24,Shampoo,Personal Care,146,18.94162759662001,290,5,12,51,1,137.0,105.14285714285714
2022-12-24,Soap,Personal Care,129,165.69129219736936,398,5,12,51,1,115.0,104.14285714285714
2022-12-25,Bread,Bakery,117,186.58743755333933,273,6,12,51,1,130.0,100.57142857142857
2022-12-25,Eggs,Dairy,120,71.89811331166746,317,6,12,51,1,117.0,96.57142857142857
2022-12-25,Milk,Dairy,142,164.35859494854108,356,6,12,51,1,145.0,114.71428571428571
2022-12-25,Rice,Grocery,123,196.7737996345081,220,6,12,51,1,115.0,103.14285714285714
2022-12-25,Shampoo,Personal Care,98,38.01599409023122,247,6,12,51,1,113.0,103.0
2022-12-25,Soap,Personal Care,111,46.3830268325427,327,6,12,51,1,149.0,98.71428571428571
2022-12-26,Bread,Bakery,72,125.14262806785544,237,0,12,52,0,90.0,98.0
2022-12-26,Eggs,Dairy,120,63.86636615147849,255,0,12,52,0,94.0,100.28571428571429
2022-12-26,Milk,Dairy,102,67.27667541802691,259,0,12,52,0,99.0,115.14285714285714
2022-12-26,Rice,Grocery,96,110.22422946606969,496,0,12,52,0,101.0,102.42857142857143
2022-12-26,Shampoo,Personal Care,69,195.87043807060007,248,0,12,52,0,104.0,98.0
2022-12-26,Soap,Personal Care,75,192.7543261261197,288,0,12,52,0,88.0,96.85714285714286
2022-12-27,Bread,Bakery,103,80.97265629971615,248,1,12,52,0,97.0,98.85714285714286
2022-12-27,Eggs,Dairy,96,15.930576464362035,245,1,12,52,0,86.0,101.71428571428571
2022-12-27,Milk,Dairy,105,131.4834200762786,344,1,12,52,0,116.0,113.57142857142857
2022-12-27,Rice,Grocery,107,168.26888632507007,256,1,12,52,0,100.0,103.42857142857143
2022-12-27,Shampoo,Personal Care,99,134.4323533980932,264,1,12,52,0,91.0,99.14285714285714
2022-12-27,Soap,Personal Care,83,67.62339495243461,446,1,12,52,0,80.0,97.28571428571429
2022-12-28,Bread,Bakery,119,46.81993470443742,273,2,12,52,0,88.0,103.28571428571429
2022-12-28,Eggs,Dairy,82,108.51366523902568,245,2,12,52,0,103.0,98.71428571428571
2022-12-28,Milk,Dairy,102,111.09649654822216,288,2,12,52,0,97.0,114.28571428571429
2022-12-28,Rice,Grocery,112,119.47027266693355,359,2,12,52,0,92.0,106.28571428571429
2022-12-28,Shampoo,Personal Care,109,106.72554742762952,318,2,12,52,0,93.0,101.42857142857143
2022-12-28,Soap,Personal Care,104,19.458390289378315,446,2,12,52,0,104.0,97.28571428571429
2022-12-29,Bread,Bakery,103,115.76959000953318,312,3,12,52,0,83.0,106.14285714285714
2022-12-29,Eggs,Dairy,106,146.17653129585196,257,3,12,52,0,82.0,102.14285714285714
2022-12-29,Milk,Dairy,98,60.87711977478232,316,3,12,52,0,116.0,111.71428571428571
2022-12-29,Rice,Grocery,80,113.44765310834204,427,3,12,52,0,86.0,105.42857142857143
2022-12-29,Shampoo,Personal Care,85,107.78720956984724,201,3,12,52,0,90.0,100.71428571428571
2022-12-29,Soap,Personal Care,94,112.71608892169851,367,3,12,52,0,103.0,96.0
2022-12-30,Bread,Bakery,94,41.08559996030532,357,4,12,52,0,94.0,106.14285714285714
2022-12-30,Eggs,Dairy,85,140.6130035787648,402,4,12,52,0,82.0,102.57142857142857
2022-12-30,Milk,Dairy,87,28.904282974321244,369,4,12,52,0,109.0,108.57142857142857
2022-12-30,Rice,Grocery,109,139.85255254024423,253,4,12,52,0,88.0,108.42857142857143
2022-12-30,Shampoo,Personal Care,94,111.94985610543786,306,4,12,52,0,99.0,100.0
2022-12-30,Soap,Personal Care,88,14.599148440280668,453,4,12,52,0,76.0,97.71428571428571
2022-12-31,Bread,Bakery,131,141.2169093534609,222,5,12,52,1,135.0,105.57142857142857
2022-12-31,Eggs,Dairy,135,90.59516059173548,244,5,12,52,1,109.0,106.28571428571429
2022-12-31,Milk,Dairy,139,180.056433182153,333,5,12,52,1,124.0,110.71428571428571
2022-12-31,Rice,Grocery,107,107.50230310280725,458,5,12,52,1,132.0,104.85714285714286
2022-12-31,Shampoo,Personal Care,119,32.074309108276935,431,5,12,52,1,146.0,96.14285714285714
2022-12-31,Soap,Personal Care,119,102.1985647879758,370,5,12,52,1,129.0,96.28571428571429
2023-01-01,Bread,Bakery,87,29.117795672292115,273,6,1,52,1,117.0,101.28571428571429
2023-01-01,Eggs,Dairy,111,170.16049869643035,266,6,1,52,1,120.0,105.0
2023-01-01,Milk,Dairy,88,45.7229862672949,227,6,1,52,1,142.0,103.0
2023-01-01,Rice,Grocery,109,51.06393968626482,385,6,1,52,1,123.0,102.85714285714286
2023-01-01,Shampoo,Personal Care,101,95.63415106757328,418,6,1,52,1,98.0,96.57142857142857
2023-01-01,Soap,Personal Care,124,53.23143661792803,299,6,1,52,1,111.0,98.14285714285714
2023-01-02,Bread,Bakery,65,133.65731059297235,370,0,1,1,0,72.0,100.28571428571429
2023-01-02,Eggs,Dairy,73,175.5533825446537,446,0,1,1,0,120.0,98.28571428571429
2023-01-02,Milk,Dairy,55,144.51008707322592,432,0,1,1,0,102.0,96.28571428571429
2023-01-02,Rice,Grocery,68,97.14348063540444,493,0,1,1,0,96.0,98.85714285714286
2023-01-02,Shampoo,Personal Care,79,199.2963928065929,477,0,1,1,0,69.0,98.0
2023-01-02,Soap,Personal Care,69,86.89411612254233,260,0,1,1,0,75.0,97.28571428571429
2023-01-03,Bread,Bakery,66,115.91156306022074,254,1,1,1,0,103.0,95.0
2023-01-03,Eggs,Dairy,72,17.289133657583214,279,1,1,1,0,96.0,94.85714285714286
2023-01-03,Milk,Dairy,69,183.6247592987394,341,1,1,1,0,105.0,91.14285714285714
2023-01-03,Rice,Grocery,63,142.65303353583195,360,1,1,1,0,107.0,92.57142857142857
2023-01-03,Shampoo,Personal Care,68,36.63143234271877,240,1,1,1,0,99.0,93.57142857142857
2023-01-03,Soap,Personal Care,79,85.66754462404843,404,1,1,1,0,83.0,96.71428571428571
2023-01-04,Bread,Bakery,57,93.498421128104,286,2,1,1,0,119.0,86.14285714285714
2023-01-04,Eggs,Dairy,46,177.91478293702608,390,2,1,1,0,82.0,89.71428571428571
2023-01-04,Milk,Dairy,54,28.0677930650386,251,2,1,1,0,102.0,84.28571428571429
2023-01-04,Rice,Grocery,64,138.94541782711045,447,2,1,1,0,112.0,85.71428571428571
2023-01-04,Shampoo,Personal Care,84,50.41812356475189,462,2,1,1,0,109.0,90.0
2023-01-04,Soap,Personal Care,73,74.00106327495901,485,2,1,1,0,104.0,92.28571428571429
2023-01-05,Bread,Bakery,61,113.14684514855298,320,3,1,1,0,103.0,80.14285714285714
2023-01-05,Eggs,Dairy,43,58.18696925132719,360,3,1,1,0,106.0,80.71428571428571
2023-01-05,Milk,Dairy,44,174.7451994601005,324,3,1,1,0,98.0,76.57142857142857
2023-01-05,Rice,Grocery,49,115.79548845287844,481,3,1,1,0,80.0,81.28571428571429
2023-01-05,Shampoo,Personal Care,79,165.90952347343145,241,3,1,1,0,85.0,89.14285714285714
2023-01-05,Soap,Personal Care,47,169.0162882404785,372,3,1,1,0,94.0,85.57142857142857
2023-01-06,Bread,Bakery,85,147.02026096063668,305,4,1,1,0,94.0,78.85714285714286
2023-01-06,Eggs,Dairy,57,114.04705912421196,340,4,1,1,0,85.0,76.71428571428571
2023-01-06,Milk,Dairy,51,159.52540188242816,330,4,1,1,0,87.0,71.42857142857143
2023-01-06,Rice,Grocery,73,148.4368797906276,425,4,1,1,0,109.0,76.14285714285714
2023-01-06,Shampoo,Personal Care,72,38.24031095979815,284,4,1,1,0,94.0,86.0
2023-01-06,Soap,Personal Care,47,61.72570307614849,220,4,1,1,0,88.0,79.71428571428571
2023-01-07,Bread,Bakery,94,21.631165047278685,437,5,1,1,1,131.0,73.57142857142857
2023-01-07,Eggs,Dairy,91,158.11101954654723,395,5,1,1,1,135.0,70.42857142857143
2023-01-07,Milk,Dairy,127,167.08106142941273,208,5,1,1,1,139.0,69.71428571428571
2023-01-07,Rice,Grocery,98,152.19720543695718,420,5,1,1,1,107.0,74.85714285714286
2023-01-07,Shampoo,Personal Care,112,110.83208605506906,320,5,1,1,1,119.0,85.0
2023-01-07,Soap,Personal Care,118,143.7479667365579,353,5,1,1,1,119.0,79.57142857142857
2023-01-08,Bread,Bakery,108,136.12040854887437,270,6,1,1,1,87.0,76.57142857142857
2023-01-08,Eggs,Dairy,108,79.7622288820543,383,6,1,1,1,111.0,70.0
2023-01-08,Milk,Dairy,114,54.27847937070577,327,6,1,1,1,88.0,73.42857142857143
2023-01-08,Rice,Grocery,113,74.98430620711652,231,6,1,1,1,109.0,75.42857142857143
2023-01-08,Shampoo,Personal Care,83,184.16218951184408,296,6,1,1,1,101.0,82.42857142857143
2023-01-08,Soap,Personal Care,83,151.79962438812458,391,6,1,1,1,124.0,73.71428571428571
2023-01-09,Bread,Bakery,56,144.07527343604983,207,0,1,2,0,65.0,75.28571428571429
2023-01-09,Eggs,Dairy,51,46.48308768391028,204,0,1,2,0,73.0,66.85714285714286
2023-01-09,Milk,Dairy,73,84.92481780662622,464,0,1,2,0,55.0,76.0
2023-01-09,Rice,Grocery,72,166.67900703216966,232,0,1,2,0,68.0,76.0
2023-01-09,Shampoo,Personal Care,46,67.869319594828,377,0,1,2,0,79.0,77.71428571428571
2023-01-09,Soap,Personal Care,81,180.00477753237405,335,0,1,2,0,69.0,75.42857142857143
2023-01-10,Bread,Bakery,70,177.36747051719996,334,1,1,2,0,66.0,75.85714285714286
2023-01-10,Eggs,Dairy,60,95.19748979302724,343,1,1,2,0,72.0,65.14285714285714
2023-01-10,Milk,Dairy,60,183.74392860259428,430,1,1,2,0,69.0,74.71428571428571
2023-01-10,Rice,Grocery,63,66.206316530554,359,1,1,2,0,63.0,76.0
2023-01-10,Shampoo,Personal Care,51,27.531110866924926,458,1,1,2,0,68.0,75.28571428571429
2023-01-10,Soap,Personal Care,67,185.99319275119737,468,1,1,2,0,79.0,73.71428571428571
2023-01-11,Bread,Bakery,74,37.65782686831479,409,2,1,2,0,57.0,78.28571428571429
2023-01-11,Eggs,Dairy,57,178.41004294815275,396,2,1,2,0,46.0,66.71428571428571
2023-01-11,Milk,Dairy,42,107.55255445390584,249,2,1,2,0,54.0,73.0
2023-01-11,Rice,Grocery,63,119.6078222456197,372,2,1,2,0,64.0,75.85714285714286
2023-01-11,Shampoo,Personal Care,69,34.46196854638548,253,2,1,2,0,84.0,73.14285714285714
2023-01-11,Soap,Personal Care,55,18.33090197435968,293,2,1,2,0,73.0,71.14285714285714
2023-01-12,Bread,Bakery,66,41.296371919166376,455,3,1,2,0,61.0,79.0
2023-01-12,Eggs,Dairy,80,38.016071760574114,370,3,1,2,0,43.0,72.0
2023-01-12,Milk,Dairy,61,73.2111341416073,297,3,1,2,0,44.0,75.42857142857143
2023-01-12,Rice,Grocery,59,101.8691927993446,457,3,1,2,0,49.0,77.28571428571429
2023-01-12,Shampoo,Personal Care,55,147.04458110502708,240,3,1,2,0,79.0,69.71428571428571
2023-01-12,Soap,Personal Care,59,152.95775431028176,467,3,1,2,0,47.0,72.85714285714286
2023-01-13,Bread,Bakery,60,70.15363147800812,461,4,1,2,0,85.0,75.42857142857143
2023-01-13,Eggs,Dairy,59,75.04347566758824,276,4,1,2,0,57.0,72.28571428571429
2023-01-13,Milk,Dairy,72,147.97600193379998,268,4,1,2,0,51.0,78.42857142857143
2023-01-13,Rice,Grocery,82,132.13238953079565,465,4,1,2,0,73.0,78.57142857142857
2023-01-13,Shampoo,Personal Care,66,119.79664547377271,356,4,1,2,0,72.0,68.85714285714286
2023-01-13,Soap,Personal Care,66,177.73893322883504,409,4,1,2,0,47.0,75.57142857142857
2023-01-14,Bread,Bakery,78,120.13016705834544,214,5,1,2,1,94.0,73.14285714285714
2023-01-14,Eggs,Dairy,79,150.286742653027,346,5,1,2,1,91.0,70.57142857142857
2023-01-14,Milk,Dairy,86,60.71086473876665,330,5,1,2,1,127.0,72.57142857142857
2023-01-14,Rice,Grocery,111,27.794915995420155,495,5,1,2,1,98.0,80.42857142857143
2023-01-14,Shampoo,Personal Care,110,75.35613090011033,283,5,1,2,1,112.0,68.57142857142857
2023-01-14,Soap,Personal Care,75,120.65514659761558,434,5,1,2,1,118.0,69.42857142857143
2023-01-15,Bread,Bakery,109,142.01724007234392,374,6,1,2,1,108.0,73.28571428571429
2023-01-15,Eggs,Dairy,95,93.06268941643368,311,6,1,2,1,108.0,68.71428571428571
2023-01-15,Milk,Dairy,82,28.99719702191757,277,6,1,2,1,114.0,68.0
2023-01-15,Rice,Grocery,91,13.012173620977729,208,6,1,2,1,113.0,77.28571428571429
2023-01-15,Shampoo,Personal Care,96,90.91969945696954,323,6,1,2,1,83.0,70.42857142857143
2023-01-15,Soap,Personal Care,104,37.4701449455211,269,6,1,2,1,83.0,72.42857142857143
2023-01-16,Bread,Bakery,56,36.54690772600127,247,0,1,3,0,56.0,73.28571428571429
2023-01-16,Eggs,Dairy,74,44.13261001418502,336,0,1,3,0,51.0,72.0
2023-01-16,Milk,Dairy,58,11.01630785190234,221,0,1,3,0,73.0,65.85714285714286
2023-01-16,Rice,Grocery,72,144.4317331716343,306,0,1,3,0,72.0,77.28571428571429
2023-01-16,Shampoo,Personal Care,78,136.40183888501303,469,0,1,3,0,46.0,75.0
2023-01-16,Soap,Personal Care,66,26.63916696738526,444,0,1,3,0,81.0,70.28571428571429
2023-01-17,Bread,Bakery,83,98.04429167288278,480,1,1,3,0,70.0,75.14285714285714
2023-01-17,Eggs,Dairy,43,40.07377963288099,336,1,1,3,0,60.0,69.57142857142857
2023-01-17,Milk,Dairy,78,138.09754834433664,255,1,1,3,0,60.0,68.42857142857143
2023-01-17,Rice,Grocery,70,12.609305735689874,497,1,1,3,0,63.0,78.28571428571429
2023-01-17,Shampoo,Personal Care,49,152.19129739135468,217,1,1,3,0,51.0,74.71428571428571
2023-01-17,Soap,Personal Care,51,178.97056438638072,493,1,1,3,0,67.0,68.0
2023-01-18,Bread,Bakery,62,119.66260905855928,498,2,1,3,0,74.0,73.42857142857143
2023-01-18,Eggs,Dairy,79,29.559767493054373,286,2,1,3,0,57.0,72.71428571428571
2023-01-18,Milk,Dairy,62,47.323849892329314,214,2,1,3,0,42.0,71.28571428571429
2023-01-18,Rice,Grocery,73,128.69312718725553,487,2,1,3,0,63.0,79.71428571428571
2023-01-18,Shampoo,Personal Care,67,14.891057851971077,300,2,1,3,0,69.0,74.42857142857143
2023-01-18,Soap,Personal Care,69,66.72410593661115,204,2,1,3,0,55.0,70.0
2023-01-19,Bread,Bakery,50,130.1697184581807,427,3,1,3,0,66.0,71.14285714285714
2023-01-19,Eggs,Dairy,59,85.9237172079649,285,3,1,3,0,80.0,69.71428571428571
2023-01-19,Milk,Dairy,59,180.4867141924503,340,3,1,3,0,61.0,71.0
2023-01-19,Rice,Grocery,75,12.471940550915816,239,3,1,3,0,59.0,82.0
2023-01-19,Shampoo,Personal Care,52,133.93016112931633,426,3,1,3,0,55.0,74.0
2023-01-19,Soap,Personal Care,52,84.47387065214798,232,3,1,3,0,59.0,69.0
2023-01-20,Bread,Bakery,55,162.12614888980912,433,4,1,3,0,60.0,70.42857142857143
2023-01-20,Eggs,Dairy,84,58.82093690660928,430,4,1,3,0,59.0,73.28571428571429
2023-01-20,Milk,Dairy,72,172.6063523535417,453,4,1,3,0,72.0,71.0
2023-01-20,Rice,Grocery,66,31.907207164419376,358,4,1,3,0,82.0,79.71428571428571
2023-01-20,Shampoo,Personal Care,68,121.46280227723577,434,4,1,3,0,66.0,74.28571428571429
2023-01-20,Soap,Personal Care,74,29.64503795970789,424,4,1,3,0,66.0,70.14285714285714
2023-01-21,Bread,Bakery,85,115.77913847425138,275,5,1,3,1,78.0,71.42857142857143
2023-01-21,Eggs,Dairy,88,48.08911907560821,313,5,1,3,1,79.0,74.57142857142857
2023-01-21,Milk,Dairy,118,82.41790758659975,366,5,1,3,1,86.0,75.57142857142857
2023-01-21,Rice,Grocery,114,73.82976914199743,320,5,1,3,1,111.0,80.14285714285714
2023-01-21,Shampoo,Personal Care,72,125.08285568737638,261,5,1,3,1,110.0,68.85714285714286
2023-01-21,Soap,Personal Care,103,16.795586172837698,390,5,1,3,1,75.0,74.14285714285714
2023-01-22,Bread,Bakery,84,35.03132193007319,310,6,1,3,1,109.0,67.85714285714286
2023-01-22,Eggs,Dairy,88,12.591570708817404,497,6,1,3,1,95.0,73.57142857142857
2023-01-22,Milk,Dairy,99,88.11829714462635,490,6,1,3,1,82.0,78.0
2023-01-22,Rice,Grocery,100,174.62120655076367,345,6,1,3,1,91.0,81.42857142857143
2023-01-22,Shampoo,Personal Care,107,118.4883985519359,382,6,1,3,1,96.0,70.42857142857143
2023-01-22,Soap,Personal Care,90,168.9449543222266,434,6,1,3,1,104.0,72.14285714285714
2023-01-23,Bread,Bakery,77,12.757867960245672,383,0,1,4,0,56.0,70.85714285714286
2023-01-23,Eggs,Dairy,74,197.04397118084,334,0,1,4,0,74.0,73.57142857142857
2023-01-23,Milk,Dairy,59,35.91050995559709,306,0,1,4,0,58.0,78.14285714285714
2023-01-23,Rice,Grocery,56,81.18335161281746,401,0,1,4,0,72.0,79.14285714285714
2023-01-23,Shampoo,Personal Care,55,179.49412670778793,393,0,1,4,0,78.0,67.14285714285714
2023-01-23,Soap,Personal Care,64,157.5325074499767,334,0,1,4,0,66.0,71.85714285714286
2023-01-24,Bread,Bakery,83,89.03802551529591,225,1,1,4,0,83.0,70.85714285714286
2023-01-24,Eggs,Dairy,54,49.90899408549322,306,1,1,4,0,43.0,75.14285714285714
2023-01-24,Milk,Dairy,67,12.93501126928481,203,1,1,4,0,78.0,76.57142857142857
2023-01-24,Rice,Grocery,66,107.39094159517698,230,1,1,4,0,70.0,78.57142857142857
2023-01-24,Shampoo,Personal Care,50,93.89146197199042,234,1,1,4,0,49.0,67.28571428571429
2023-01-24,Soap,Personal Care,71,101.54265408239884,440,1,1,4,0,51.0,74.71428571428571
2023-01-25,Bread,Bakery,61,119.63387632120607,254,2,1,4,0,62.0,70.71428571428571
2023-01-25,Eggs,Dairy,73,161.2530198254181,414,2,1,4,0,79.0,74.28571428571429
2023-01-25,Milk,Dairy,73,144.15104178122584,220,2,1,4,0,62.0,78.14285714285714
2023-01-25,Rice,Grocery,74,100.94252540459972,392,2,1,4,0,73.0,78.71428571428571
2023-01-25,Shampoo,Personal Care,55,112.12381319791456,456,2,1,4,0,67.0,65.57142857142857
2023-01-25,Soap,Personal Care,81,163.0783220181138,383,2,1,4,0,69.0,76.42857142857143
2023-01-26,Bread,Bakery,80,31.61477217286439,443,3,1,4,0,50.0,75.0
2023-01-26,Eggs,Dairy,59,130.3581826547968,354,3,1,4,0,59.0,74.28571428571429
2023-01-26,Milk,Dairy,46,125.715499494314,400,3,1,4,0,59.0,76.28571428571429
2023-01-26,Rice,Grocery,45,92.88644518922028,250,3,1,4,0,75.0,74.42857142857143
2023-01-26,Shampoo,Personal Care,47,71.5856830282313,278,3,1,4,0,52.0,64.85714285714286
2023-01-26,Soap,Personal Care,74,28.05764572380769,341,3,1,4,0,52.0,79.57142857142857
2023-01-27,Bread,Bakery,57,178.88007723032104,479,4,1,4,0,55.0,75.28571428571429
2023-01-27,Eggs,Dairy,64,37.57005894532555,435,4,1,4,0,84.0,71.42857142857143
2023-01-27,Milk,Dairy,45,33.158950295268205,326,4,1,4,0,72.0,72.42857142857143
2023-01-27,Rice,Grocery,77,131.79115089093324,304,4,1,4,0,66.0,76.0
