user_id,date,category,sub_category,amount,payment_method,location,income,budget,year,month,day,weekday,is_weekend
1005,2023-11-27 04:55:26,Bills,Electricity,4179.02,UPI,Mall,30000,20000,2023,11,27,Monday,False
1017,2024-08-21 14:30:40,Transport,Taxi,3715.36,Card,Restaurant,60000,25000,2024,8,21,Wednesday,False
1012,2024-12-11 11:45:19,Transport,Taxi,757.11,Cash,Restaurant,60000,20000,2024,12,11,Wednesday,False
1003,2024-01-11 10:08:06,Education,Courses,3779.47,Card,Mall,30000,30000,2024,1,11,Thursday,False
1001,2023-11-22 18:10:49,Travel,Flights,11996.0,Card,Online,40000,30000,2023,11,22,Wednesday,False
1019,2024-11-11 19:19:18,Others,Misc,3309.78,Cash,Mall,30000,20000,2024,11,11,Monday,False
1019,2023-07-23 18:32:35,Entertainment,Subscriptions,3842.27,Card,Mall,50000,30000,2023,7,23,Sunday,True
1002,2024-05-24 14:43:31,Entertainment,Subscriptions,4237.31,Cash,Restaurant,30000,25000,2024,5,24,Friday,False
1005,2023-03-18 00:49:43,Others,Misc,3087.34,Card,Store,50000,20000,2023,3,18,Saturday,True
1019,2024-10-04 08:00:26,Transport,Taxi,488.59,Card,Mall,30000,20000,2024,10,4,Friday,False
1018,2023-02-23 00:08:30,Education,Courses,2463.76,Card,Restaurant,50000,25000,2023,2,23,Thursday,False
1017,2023-02-21 16:51:47,Education,Courses,434.36,Cash,Online,30000,25000,2023,2,21,Tuesday,False
1013,2023-10-28 04:56:30,Education,Books,2067.34,Cash,Mall,30000,30000,2023,10,28,Saturday,True
1001,2024-08-09 05:49:12,Rent,House Rent,11106.6,Cash,Online,40000,25000,2024,8,9,Friday,False
1012,2023-10-11 18:34:12,Food,Restaurant,376.75,Card,Restaurant,60000,30000,2023,10,11,Wednesday,False
1005,2023-05-20 15:57:35,Others,Misc,1776.66,Cash,Mall,30000,25000,2023,5,20,Saturday,True
1010,2023-06-09 16:24:17,Food,Snacks,599.44,Card,Restaurant,40000,20000,2023,6,9,Friday,False
1007,2024-02-10 07:36:17,Education,Courses,4050.76,Card,Store,30000,20000,2024,2,10,Saturday,True
1013,2024-08-28 22:50:07,Bills,Water,4741.06,Cash,Mall,60000,30000,2024,8,28,Wednesday,False
1011,2023-09-12 15:52:52,Transport,Fuel,407.97,Cash,Online,30000,20000,2023,9,12,Tuesday,False
1002,2024-10-23 01:35:48,Bills,Water,4777.82,Card,Mall,30000,30000,2024,10,23,Wednesday,False
1012,2024-02-04 00:06:29,Others,Misc,2636.75,Card,Store,40000,20000,2024,2,4,Sunday,True
1016,2023-12-16 15:46:58,Bills,Electricity,1532.85,Cash,Online,40000,25000,2023,12,16,Saturday,True
1003,2024-10-28 03:24:00,Shopping,Accessories,430.47,UPI,Restaurant,50000,25000,2024,10,28,Monday,False
1019,2023-04-10 03:54:21,Rent,House Rent,12509.36,Cash,Restaurant,60000,30000,2023,4,10,Monday,False
1006,2024-11-05 20:09:46,Education,Courses,3982.85,UPI,Store,50000,20000,2024,11,5,Tuesday,False
1012,2023-11-27 09:23:57,Transport,Taxi,3550.08,Card,Online,40000,30000,2023,11,27,Monday,False
1016,2023-04-05 01:53:13,Travel,Flights,2652.94,UPI,Restaurant,60000,25000,2023,4,5,Wednesday,False
1009,2023-12-06 12:49:22,Health,Medicine,410.86,Cash,Online,30000,25000,2023,12,6,Wednesday,False
1018,2024-11-19 20:55:14,Others,Misc,2044.22,UPI,Online,50000,20000,2024,11,19,Tuesday,False
1014,2024-05-06 21:58:30,Transport,Taxi,1511.69,Card,Online,60000,25000,2024,5,6,Monday,False
1005,2023-02-25 19:46:30,Food,Groceries,1200.3,UPI,Restaurant,60000,25000,2023,2,25,Saturday,True
1005,2024-02-03 13:06:20,Bills,Electricity,1440.97,Card,Restaurant,50000,30000,2024,2,3,Saturday,True
1019,2024-08-26 20:51:52,Food,Groceries,4027.24,UPI,Online,50000,25000,2024,8,26,Monday,False
1008,2023-11-12 00:56:08,Rent,House Rent,18938.42,Cash,Restaurant,60000,25000,2023,11,12,Sunday,True
1008,2024-10-15 01:35:22,Travel,Flights,7266.34,UPI,Restaurant,40000,20000,2024,10,15,Tuesday,False
1014,2023-11-16 15:45:08,Entertainment,Movies,4535.25,UPI,Store,50000,25000,2023,11,16,Thursday,False
1015,2023-10-21 10:22:45,Food,Groceries,1641.4,Cash,Online,40000,25000,2023,10,21,Saturday,True
1007,2023-09-09 13:31:34,Shopping,Clothing,2408.36,Cash,Online,60000,30000,2023,9,9,Saturday,True
1001,2024-08-05 11:03:58,Others,Misc,1168.84,Card,Store,50000,30000,2024,8,5,Monday,False
1003,2023-06-21 16:45:46,Education,Courses,3220.36,UPI,Restaurant,50000,20000,2023,6,21,Wednesday,False
1001,2024-12-13 05:54:33,Rent,House Rent,19684.72,UPI,Mall,40000,25000,2024,12,13,Friday,False
1012,2023-04-16 09:46:52,Bills,Electricity,3037.29,Cash,Store,50000,25000,2023,4,16,Sunday,True
1005,2024-07-25 20:36:44,Health,Doctor,1821.18,Card,Online,60000,25000,2024,7,25,Thursday,False
1013,2023-08-27 16:00:01,Entertainment,Games,3256.7,Card,Store,30000,20000,2023,8,27,Sunday,True
1005,2023-08-23 11:59:21,Food,Groceries,658.46,UPI,Store,30000,30000,2023,8,23,Wednesday,False
1006,2023-08-16 12:02:44,Health,Doctor,4448.86,UPI,Mall,60000,20000,2023,8,16,Wednesday,False
1018,2023-04-12 17:19:45,Others,Misc,2540.27,Card,Store,50000,25000,2023,4,12,Wednesday,False
1003,2023-04-19 07:49:43,Education,Books,2274.28,Card,Mall,30000,25000,2023,4,19,Wednesday,False
1001,2024-03-19 00:35:15,Education,Courses,2950.03,Card,Store,40000,25000,2024,3,19,Tuesday,False
1007,2024-10-29 23:01:52,Health,Medicine,3142.68,UPI,Restaurant,30000,30000,2024,10,29,Tuesday,False
1014,2023-09-29 06:45:10,Food,Groceries,405.29,Card,Online,40000,25000,2023,9,29,Friday,False
1020,2023-11-14 09:34:02,Bills,Electricity,3428.96,Card,Mall,30000,30000,2023,11,14,Tuesday,False
1006,2023-04-13 14:54:46,Bills,Electricity,1247.56,Cash,Mall,30000,25000,2023,4,13,Thursday,False
1003,2023-08-22 05:21:57,Education,Books,3584.07,Card,Store,30000,25000,2023,8,22,Tuesday,False
1012,2024-09-10 17:07:05,Shopping,Electronics,4121.55,Cash,Mall,40000,30000,2024,9,10,Tuesday,False
1019,2024-11-28 11:18:09,Bills,Internet,4029.59,Cash,Online,50000,30000,2024,11,28,Thursday,False
1012,2023-04-11 07:46:21,Shopping,Accessories,2784.88,Card,Restaurant,50000,25000,2023,4,11,Tuesday,False
1008,2024-02-09 05:47:51,Travel,Flights,8762.21,Card,Online,60000,30000,2024,2,9,Friday,False
1005,2024-05-17 12:05:15,Others,Misc,757.24,Cash,Restaurant,50000,30000,2024,5,17,Friday,False
1014,2024-04-12 06:19:23,Travel,Hotel,12079.5,Cash,Mall,40000,20000,2024,4,12,Friday,False
1018,2023-09-08 21:13:18,Travel,Flights,5528.32,Card,Store,30000,20000,2023,9,8,Friday,False
1013,2024-03-31 00:32:11,Rent,House Rent,12450.43,Cash,Store,30000,25000,2024,3,31,Sunday,True
1002,2023-10-01 02:19:37,Travel,Hotel,5695.56,Card,Online,60000,30000,2023,10,1,Sunday,True
1008,2024-02-10 12:16:50,Health,Medicine,712.45,Card,Restaurant,30000,30000,2024,2,10,Saturday,True
1010,2024-08-06 04:40:15,Rent,House Rent,14443.37,Card,Restaurant,30000,30000,2024,8,6,Tuesday,False
1015,2023-11-28 08:18:41,Transport,Bus,318.94,Card,Online,30000,25000,2023,11,28,Tuesday,False
1002,2024-08-17 08:05:59,Others,Misc,3755.79,UPI,Online,30000,20000,2024,8,17,Saturday,True
1005,2023-03-26 21:02:35,Travel,Hotel,6128.63,Cash,Mall,50000,20000,2023,3,26,Sunday,True
1003,2023-05-01 07:26:08,Rent,House Rent,5002.02,Card,Mall,30000,20000,2023,5,1,Monday,False
1009,2024-04-13 00:01:10,Entertainment,Movies,2580.09,Cash,Online,60000,25000,2024,4,13,Saturday,True
1010,2024-07-13 18:17:45,Travel,Flights,2609.07,Cash,Mall,40000,20000,2024,7,13,Saturday,True
1002,2023-06-25 16:35:02,Transport,Bus,1417.04,Cash,Restaurant,60000,20000,2023,6,25,Sunday,True
1020,2023-06-21 12:11:25,Shopping,Clothing,3549.53,Card,Store,30000,30000,2023,6,21,Wednesday,False
1004,2024-11-01 22:30:51,Others,Misc,360.31,Card,Online,50000,30000,2024,11,1,Friday,False
1019,2024-02-16 04:55:19,Shopping,Clothing,4204.73,UPI,Online,40000,30000,2024,2,16,Friday,False
1013,2023-03-20 11:49:28,Others,Misc,68.91,Card,Restaurant,30000,20000,2023,3,20,Monday,False
1002,2024-08-18 05:45:35,Bills,Electricity,1271.78,Cash,Store,30000,30000,2024,8,18,Sunday,True
1004,2024-11-14 07:14:30,Rent,House Rent,16113.56,UPI,Online,30000,25000,2024,11,14,Thursday,False
1004,2024-12-20 13:41:34,Entertainment,Games,1615.54,UPI,Restaurant,30000,25000,2024,12,20,Friday,False
1017,2024-11-16 07:26:05,Transport,Fuel,554.37,Card,Mall,40000,20000,2024,11,16,Saturday,True
1004,2024-05-05 23:14:07,Health,Medicine,1833.16,UPI,Restaurant,30000,20000,2024,5,5,Sunday,True
1002,2024-12-23 21:41:01,Entertainment,Movies,1388.45,UPI,Online,30000,25000,2024,12,23,Monday,False
1001,2023-09-26 05:30:19,Education,Courses,4221.42,Card,Restaurant,50000,25000,2023,9,26,Tuesday,False
1011,2024-07-03 17:57:43,Shopping,Electronics,1601.07,Card,Online,60000,30000,2024,7,3,Wednesday,False
1020,2024-05-26 22:56:37,Education,Courses,3955.22,Card,Restaurant,40000,20000,2024,5,26,Sunday,True
1009,2023-09-10 11:39:10,Travel,Hotel,13594.34,Cash,Mall,30000,30000,2023,9,10,Sunday,True
1012,2024-02-13 18:23:23,Food,Snacks,2197.4,UPI,Store,50000,30000,2024,2,13,Tuesday,False
1010,2023-09-29 07:24:45,Travel,Hotel,13829.26,Card,Online,40000,30000,2023,9,29,Friday,False
1005,2024-09-18 00:50:31,Entertainment,Movies,1917.72,Card,Online,50000,25000,2024,9,18,Wednesday,False
1012,2023-07-20 10:40:25,Health,Medicine,4822.19,UPI,Store,30000,30000,2023,7,20,Thursday,False
1002,2023-07-06 08:26:14,Health,Doctor,491.98,UPI,Restaurant,60000,25000,2023,7,6,Thursday,False
1008,2023-03-25 03:22:18,Shopping,Clothing,3450.75,Card,Store,40000,20000,2023,3,25,Saturday,True
1008,2024-03-09 22:04:20,Rent,House Rent,12407.21,UPI,Mall,30000,30000,2024,3,9,Saturday,True
1018,2024-06-03 09:25:46,Others,Misc,1968.86,Cash,Restaurant,50000,30000,2024,6,3,Monday,False
1010,2023-05-03 07:44:27,Bills,Electricity,3181.92,UPI,Store,50000,25000,2023,5,3,Wednesday,False
1006,2024-10-18 05:16:45,Entertainment,Subscriptions,3534.09,UPI,Store,60000,20000,2024,10,18,Friday,False
1011,2023-07-16 19:43:11,Bills,Internet,71.6,Card,Online,30000,20000,2023,7,16,Sunday,True
1004,2023-03-09 09:29:05,Bills,Electricity,876.42,Card,Mall,40000,25000,2023,3,9,Thursday,False
1020,2023-07-06 17:41:13,Health,Doctor,3579.58,Cash,Restaurant,30000,25000,2023,7,6,Thursday,False
1014,2024-03-26 11:18:18,Education,Books,3348.61,UPI,Store,60000,20000,2024,3,26,Tuesday,False
1015,2024-11-25 04:57:37,Health,Doctor,4831.94,Card,Store,40000,30000,2024,11,25,Monday,False
1018,2023-05-31 17:36:52,Others,Misc,3817.14,Cash,Online,30000,30000,2023,5,31,Wednesday,False
1007,2024-09-15 20:40:25,Others,Misc,4756.32,Card,Restaurant,40000,20000,2024,9,15,Sunday,True
1001,2023-01-07 10:01:30,Bills,Water,3527.58,Card,Online,60000,25000,2023,1,7,Saturday,True
1017,2024-03-17 07:43:57,Bills,Electricity,1525.36,Card,Restaurant,50000,20000,2024,3,17,Sunday,True
1012,2024-07-16 21:12:29,Health,Doctor,571.56,Card,Mall,40000,30000,2024,7,16,Tuesday,False
1014,2024-12-27 14:51:11,Others,Misc,3920.03,UPI,Store,40000,30000,2024,12,27,Friday,False
1005,2024-11-24 11:45:31,Transport,Bus,3238.54,Cash,Online,40000,30000,2024,11,24,Sunday,True
1002,2023-10-09 20:23:32,Travel,Hotel,2626.42,Cash,Store,40000,30000,2023,10,9,Monday,False
1013,2024-02-25 00:31:06,Travel,Flights,6680.66,UPI,Mall,30000,30000,2024,2,25,Sunday,True
1004,2024-05-28 08:05:29,Shopping,Accessories,4786.16,Cash,Restaurant,40000,30000,2024,5,28,Tuesday,False
1010,2023-08-05 14:50:48,Entertainment,Games,2526.99,Card,Online,60000,20000,2023,8,5,Saturday,True
1015,2024-04-20 16:37:05,Rent,House Rent,11490.94,Card,Restaurant,40000,20000,2024,4,20,Saturday,True
1002,2024-12-02 23:48:51,Transport,Bus,2315.61,Cash,Online,60000,25000,2024,12,2,Monday,False
1002,2023-08-31 03:02:30,Education,Books,1083.97,UPI,Store,60000,30000,2023,8,31,Thursday,False
1017,2023-05-13 22:19:42,Bills,Electricity,1875.1,Cash,Online,40000,20000,2023,5,13,Saturday,True
1008,2023-02-19 04:00:49,Health,Doctor,1880.58,UPI,Online,50000,25000,2023,2,19,Sunday,True
1005,2023-08-09 09:01:38,Others,Misc,309.16,UPI,Online,40000,20000,2023,8,9,Wednesday,False
1003,2023-03-10 13:33:40,Entertainment,Movies,3849.46,UPI,Online,50000,25000,2023,3,10,Friday,False
1009,2023-06-07 17:27:27,Health,Medicine,2111.7,UPI,Online,40000,20000,2023,6,7,Wednesday,False
1009,2024-06-08 07:48:19,Food,Snacks,4119.79,UPI,Store,40000,30000,2024,6,8,Saturday,True
1010,2023-12-22 11:27:56,Entertainment,Subscriptions,4259.22,Cash,Mall,60000,20000,2023,12,22,Friday,False
1009,2023-08-31 04:50:50,Bills,Electricity,1099.37,Card,Restaurant,30000,25000,2023,8,31,Thursday,False
1013,2024-05-07 22:36:47,Transport,Taxi,3303.9,UPI,Mall,30000,30000,2024,5,7,Tuesday,False
1015,2024-03-15 05:33:35,Rent,House Rent,12084.23,UPI,Restaurant,30000,25000,2024,3,15,Friday,False
1018,2024-12-30 23:38:43,Bills,Water,4406.78,UPI,Mall,30000,30000,2024,12,30,Monday,False
1012,2023-09-12 03:29:37,Health,Doctor,1117.92,Card,Restaurant,60000,20000,2023,9,12,Tuesday,False
1004,2024-02-02 18:23:42,Rent,House Rent,15167.2,Card,Mall,60000,25000,2024,2,2,Friday,False
1010,2024-03-10 06:00:38,Health,Doctor,3058.37,Card,Store,40000,20000,2024,3,10,Sunday,True
1011,2024-08-10 02:50:39,Entertainment,Subscriptions,1511.74,Card,Store,30000,25000,2024,8,10,Saturday,True
1012,2024-09-28 14:57:37,Travel,Flights,3775.81,Cash,Store,40000,25000,2024,9,28,Saturday,True
1001,2023-08-20 03:29:11,Others,Misc,3275.62,Card,Restaurant,30000,25000,2023,8,20,Sunday,True
1009,2023-03-03 07:36:05,Food,Restaurant,3706.06,UPI,Online,40000,30000,2023,3,3,Friday,False
1011,2023-10-11 13:43:24,Health,Doctor,1612.36,Cash,Store,30000,20000,2023,10,11,Wednesday,False
1001,2024-11-26 23:21:39,Transport,Taxi,3241.92,Card,Mall,50000,20000,2024,11,26,Tuesday,False
1009,2023-04-26 18:10:50,Bills,Electricity,2005.9,Cash,Online,60000,25000,2023,4,26,Wednesday,False
1010,2023-07-20 07:27:52,Shopping,Electronics,3580.37,UPI,Restaurant,40000,25000,2023,7,20,Thursday,False
1020,2023-01-17 22:32:35,Others,Misc,1036.12,UPI,Store,30000,25000,2023,1,17,Tuesday,False
1018,2023-12-14 19:27:14,Food,Groceries,4456.56,UPI,Mall,40000,25000,2023,12,14,Thursday,False
1017,2024-02-21 07:11:46,Travel,Hotel,5736.32,UPI,Mall,40000,30000,2024,2,21,Wednesday,False
1001,2023-06-01 07:13:33,Others,Misc,1870.54,UPI,Online,50000,25000,2023,6,1,Thursday,False
1004,2024-09-05 18:54:44,Travel,Flights,2755.2,Cash,Online,60000,30000,2024,9,5,Thursday,False
1002,2024-10-06 08:08:20,Entertainment,Subscriptions,601.99,Card,Online,60000,20000,2024,10,6,Sunday,True
1006,2024-06-19 11:12:59,Bills,Internet,2603.52,UPI,Store,50000,25000,2024,6,19,Wednesday,False
1006,2023-09-02 04:53:34,Entertainment,Subscriptions,1374.58,Card,Store,60000,25000,2023,9,2,Saturday,True
1008,2023-11-12 03:20:34,Travel,Hotel,12861.24,UPI,Store,30000,20000,2023,11,12,Sunday,True
1011,2023-11-28 09:49:00,Food,Groceries,122.73,UPI,Store,30000,25000,2023,11,28,Tuesday,False
1003,2024-09-06 11:35:12,Travel,Hotel,6928.22,Cash,Online,50000,20000,2024,9,6,Friday,False
1003,2024-08-04 00:37:04,Food,Groceries,1719.86,UPI,Store,60000,30000,2024,8,4,Sunday,True
1010,2024-11-07 22:18:06,Travel,Flights,2251.26,Card,Store,50000,30000,2024,11,7,Thursday,False
1019,2024-09-11 22:13:09,Others,Misc,665.62,UPI,Restaurant,40000,25000,2024,9,11,Wednesday,False
1003,2023-08-09 07:43:09,Others,Misc,2097.53,UPI,Restaurant,50000,25000,2023,8,9,Wednesday,False
1018,2024-09-11 00:57:53,Travel,Flights,8407.24,Cash,Online,50000,20000,2024,9,11,Wednesday,False
1003,2024-03-24 04:38:31,Food,Restaurant,2051.23,Cash,Online,40000,30000,2024,3,24,Sunday,True
1003,2024-01-02 16:56:20,Transport,Bus,2678.14,Cash,Online,30000,20000,2024,1,2,Tuesday,False
1013,2024-05-10 17:21:23,Shopping,Accessories,2995.9,Card,Restaurant,40000,25000,2024,5,10,Friday,False
1006,2024-02-03 22:33:14,Transport,Taxi,99.12,UPI,Online,60000,30000,2024,2,3,Saturday,True
1015,2023-04-19 17:36:56,Rent,House Rent,11961.43,Cash,Mall,30000,25000,2023,4,19,Wednesday,False
1007,2023-02-26 07:12:47,Education,Books,4819.32,Cash,Online,30000,20000,2023,2,26,Sunday,True
1008,2023-05-12 08:34:36,Health,Medicine,2619.21,Card,Restaurant,30000,30000,2023,5,12,Friday,False
1005,2023-05-19 12:46:41,Transport,Bus,3403.83,Card,Mall,30000,25000,2023,5,19,Friday,False
1014,2023-04-21 10:15:46,Travel,Flights,6054.23,Cash,Store,60000,20000,2023,4,21,Friday,False
1013,2024-05-20 04:39:11,Others,Misc,3881.26,UPI,Restaurant,60000,30000,2024,5,20,Monday,False
1012,2023-12-23 01:37:42,Others,Misc,3875.96,UPI,Online,50000,20000,2023,12,23,Saturday,True
1014,2023-07-12 09:32:57,Health,Medicine,2630.42,Card,Mall,60000,25000,2023,7,12,Wednesday,False
1006,2024-05-28 03:35:47,Entertainment,Movies,4881.27,Card,Restaurant,50000,25000,2024,5,28,Tuesday,False
1011,2023-01-11 00:09:33,Food,Groceries,671.47,UPI,Store,60000,30000,2023,1,11,Wednesday,False
1006,2024-02-26 16:01:22,Food,Snacks,133.89,Cash,Online,30000,25000,2024,2,26,Monday,False
1011,2024-01-22 00:51:00,Health,Medicine,3862.28,UPI,Mall,30000,30000,2024,1,22,Monday,False
1014,2023-07-01 22:17:59,Entertainment,Games,4045.42,Card,Mall,60000,20000,2023,7,1,Saturday,True
1013,2023-02-03 11:50:08,Education,Books,645.03,UPI,Online,40000,20000,2023,2,3,Friday,False
1001,2023-03-15 09:54:47,Bills,Electricity,1364.64,UPI,Restaurant,30000,30000,2023,3,15,Wednesday,False
1017,2024-06-24 04:06:14,Entertainment,Movies,136.88,UPI,Restaurant,40000,25000,2024,6,24,Monday,False
1017,2023-04-03 21:23:55,Shopping,Electronics,1501.88,UPI,Online,60000,30000,2023,4,3,Monday,False
1018,2023-05-21 02:59:34,Education,Courses,3877.05,Cash,Mall,50000,20000,2023,5,21,Sunday,True
1004,2023-03-28 15:14:07,Food,Restaurant,2613.9,Cash,Store,60000,20000,2023,3,28,Tuesday,False
1003,2024-09-03 14:31:05,Travel,Hotel,6525.24,UPI,Online,60000,25000,2024,9,3,Tuesday,False
1003,2023-10-14 13:05:48,Food,Groceries,1890.11,Cash,Store,40000,20000,2023,10,14,Saturday,True
1001,2024-11-24 23:58:32,Education,Courses,56.7,Cash,Restaurant,40000,20000,2024,11,24,Sunday,True
1012,2024-08-28 22:57:12,Bills,Electricity,1534.01,Cash,Online,30000,30000,2024,8,28,Wednesday,False
1001,2023-05-01 13:13:21,Shopping,Clothing,3249.97,UPI,Store,30000,25000,2023,5,1,Monday,False
1004,2024-05-10 01:55:03,Education,Courses,4872.26,Card,Online,30000,25000,2024,5,10,Friday,False
1003,2023-01-17 10:01:49,Bills,Electricity,4242.95,Card,Store,30000,25000,2023,1,17,Tuesday,False
1009,2024-07-06 15:07:29,Others,Misc,166.8,Cash,Online,50000,30000,2024,7,6,Saturday,True
1008,2024-06-27 20:13:09,Shopping,Accessories,4497.87,Cash,Online,50000,30000,2024,6,27,Thursday,False
1016,2023-12-06 22:36:15,Entertainment,Subscriptions,3926.83,Cash,Online,60000,30000,2023,12,6,Wednesday,False
1013,2024-04-24 11:38:59,Bills,Internet,3912.86,UPI,Store,50000,30000,2024,4,24,Wednesday,False
1012,2024-08-09 04:41:06,Entertainment,Games,2317.08,Cash,Online,50000,30000,2024,8,9,Friday,False
1018,2023-07-10 17:50:09,Transport,Bus,2020.13,Cash,Mall,50000,30000,2023,7,10,Monday,False
1015,2023-11-30 04:03:00,Education,Courses,1549.43,Cash,Store,50000,25000,2023,11,30,Thursday,False
1007,2024-06-01 17:14:57,Transport,Taxi,375.19,Cash,Restaurant,40000,20000,2024,6,1,Saturday,True
1014,2023-06-14 23:58:45,Shopping,Accessories,1179.77,Card,Restaurant,60000,20000,2023,6,14,Wednesday,False
1013,2023-04-22 07:52:36,Shopping,Accessories,1270.69,Cash,Online,30000,25000,2023,4,22,Saturday,True
1008,2023-07-29 07:17:57,Transport,Fuel,2446.18,UPI,Store,40000,25000,2023,7,29,Saturday,True
1018,2024-10-19 16:03:08,Rent,House Rent,16211.67,UPI,Online,40000,20000,2024,10,19,Saturday,True
1017,2023-03-09 23:25:43,Travel,Hotel,8159.53,Card,Store,60000,25000,2023,3,9,Thursday,False
1017,2023-03-09 15:26:18,Education,Books,336.33,Cash,Store,40000,25000,2023,3,9,Thursday,False
1001,2023-08-19 01:41:26,Travel,Flights,14451.27,Card,Mall,50000,25000,2023,8,19,Saturday,True
1007,2023-02-24 10:02:15,Shopping,Accessories,4716.49,Card,Store,60000,25000,2023,2,24,Friday,False
1018,2024-09-23 12:34:54,Others,Misc,3936.69,Card,Online,60000,30000,2024,9,23,Monday,False
1010,2023-03-22 13:03:20,Rent,House Rent,19869.92,Card,Store,40000,25000,2023,3,22,Wednesday,False
1015,2024-07-15 03:45:49,Food,Groceries,2745.19,Cash,Store,30000,25000,2024,7,15,Monday,False
1020,2024-04-04 22:11:01,Shopping,Clothing,4815.7,Card,Restaurant,60000,25000,2024,4,4,Thursday,False
1006,2024-05-31 02:15:51,Education,Books,424.24,Card,Mall,40000,20000,2024,5,31,Friday,False
1018,2024-08-12 16:47:16,Travel,Hotel,6753.85,Card,Online,40000,20000,2024,8,12,Monday,False
1018,2024-04-20 01:06:05,Entertainment,Movies,1165.64,Card,Store,50000,30000,2024,4,20,Saturday,True
1006,2023-06-22 10:11:03,Travel,Flights,4545.83,Cash,Store,30000,25000,2023,6,22,Thursday,False
1001,2023-03-15 23:36:28,Transport,Fuel,746.97,UPI,Online,30000,25000,2023,3,15,Wednesday,False
1012,2023-04-01 05:19:45,Shopping,Electronics,3130.95,Cash,Store,50000,20000,2023,4,1,Saturday,True
1006,2024-07-11 10:56:18,Health,Medicine,3917.54,UPI,Mall,50000,25000,2024,7,11,Thursday,False
1001,2024-09-04 22:54:16,Others,Misc,2912.58,Card,Store,30000,30000,2024,9,4,Wednesday,False
1011,2023-04-09 01:10:21,Entertainment,Games,777.47,UPI,Restaurant,30000,25000,2023,4,9,Sunday,True
1006,2024-07-08 05:05:39,Others,Misc,4065.06,Cash,Mall,30000,20000,2024,7,8,Monday,False
1004,2024-06-29 06:35:19,Education,Books,3197.98,Card,Store,30000,30000,2024,6,29,Saturday,True
1020,2023-10-19 13:04:28,Health,Doctor,1971.42,Cash,Restaurant,40000,30000,2023,10,19,Thursday,False
1006,2023-03-04 00:33:50,Travel,Hotel,10763.69,Cash,Store,50000,25000,2023,3,4,Saturday,True
1009,2024-10-27 02:02:03,Entertainment,Subscriptions,1336.53,Card,Store,50000,30000,2024,10,27,Sunday,True
1018,2024-10-05 14:36:46,Bills,Water,1758.7,UPI,Restaurant,60000,30000,2024,10,5,Saturday,True
1008,2023-01-16 04:55:51,Entertainment,Subscriptions,4591.55,Cash,Online,30000,30000,2023,1,16,Monday,False
1019,2024-08-23 20:12:19,Others,Misc,1488.0,Cash,Store,40000,30000,2024,8,23,Friday,False
1018,2024-02-22 00:25:45,Health,Doctor,2376.44,UPI,Mall,50000,25000,2024,2,22,Thursday,False
1009,2023-01-13 01:34:49,Bills,Electricity,4456.2,UPI,Restaurant,30000,20000,2023,1,13,Friday,False
1007,2024-07-24 08:17:06,Rent,House Rent,15615.82,UPI,Mall,50000,30000,2024,7,24,Wednesday,False
1008,2024-06-20 16:28:53,Health,Doctor,357.91,UPI,Restaurant,40000,20000,2024,6,20,Thursday,False
1018,2024-06-15 22:45:11,Food,Snacks,779.15,UPI,Mall,60000,25000,2024,6,15,Saturday,True
1019,2024-10-31 07:19:17,Entertainment,Subscriptions,88.82,UPI,Online,30000,20000,2024,10,31,Thursday,False
1004,2023-12-25 09:45:20,Health,Medicine,3173.06,Card,Store,40000,25000,2023,12,25,Monday,False
1007,2024-06-19 15:15:26,Entertainment,Subscriptions,2265.98,Card,Mall,30000,20000,2024,6,19,Wednesday,False
1001,2024-12-17 16:05:38,Food,Snacks,714.66,Cash,Online,50000,20000,2024,12,17,Tuesday,False
1009,2024-07-23 18:16:01,Shopping,Clothing,4791.77,Cash,Restaurant,60000,20000,2024,7,23,Tuesday,False
1003,2024-12-19 19:40:06,Food,Restaurant,2671.82,Card,Restaurant,40000,20000,2024,12,19,Thursday,False
1011,2023-05-19 10:51:13,Others,Misc,1247.37,Cash,Mall,40000,25000,2023,5,19,Friday,False
1010,2024-07-15 15:03:38,Entertainment,Subscriptions,2527.99,Card,Restaurant,60000,20000,2024,7,15,Monday,False
1006,2024-08-13 06:18:34,Entertainment,Subscriptions,3414.12,Card,Restaurant,30000,25000,2024,8,13,Tuesday,False
1006,2024-02-27 14:49:58,Travel,Hotel,2991.11,Card,Mall,30000,20000,2024,2,27,Tuesday,False
1010,2024-01-18 00:46:15,Food,Restaurant,1409.78,UPI,Online,60000,30000,2024,1,18,Thursday,False
1019,2023-10-01 05:18:24,Health,Doctor,4044.48,UPI,Restaurant,40000,20000,2023,10,1,Sunday,True
1014,2024-07-14 23:30:47,Education,Courses,2325.34,Card,Online,60000,30000,2024,7,14,Sunday,True
1011,2024-02-09 07:28:38,Others,Misc,2755.56,UPI,Online,40000,30000,2024,2,9,Friday,False
1007,2024-03-26 02:28:37,Health,Medicine,2192.44,Card,Online,40000,30000,2024,3,26,Tuesday,False
1003,2023-07-28 07:34:42,Education,Books,267.3,Card,Mall,40000,20000,2023,7,28,Friday,False
1018,2024-07-21 00:30:25,Transport,Fuel,870.46,Card,Store,40000,30000,2024,7,21,Sunday,True
1004,2024-02-26 05:09:05,Shopping,Electronics,2255.43,Card,Store,60000,30000,2024,2,26,Monday,False
1014,2024-05-14 11:16:56,Travel,Hotel,4719.41,Card,Mall,50000,20000,2024,5,14,Tuesday,False
